Date,close
,LHX
2025-02-05,206.80503845214844
2025-02-06,204.5189666748047
2025-02-07,203.99444580078125
2025-02-10,206.27061462402344
2025-02-11,204.6080322265625
2025-02-12,198.53163146972656
2025-02-13,197.92796325683594
2025-02-14,195.56272888183594
2025-02-18,193.67250061035156
2025-02-19,192.6333770751953
2025-02-20,195.18666076660156
2025-02-21,196.95811462402344
2025-02-24,197.77951049804688
2025-02-25,201.85682678222656
2025-02-26,200.23382568359375
2025-02-27,202.77719116210938
2025-02-28,203.97467041015625
2025-03-03,205.5481719970703
2025-03-04,204.9346160888672
2025-03-05,208.34886169433594
2025-03-06,211.57508850097656
2025-03-07,217.81971740722656
2025-03-10,216.77491760253906
2025-03-11,211.2821502685547
2025-03-12,207.9188232421875
2025-03-13,210.1378173828125
2025-03-14,210.01841735839844
2025-03-17,211.92893981933594
2025-03-18,211.3816375732422
2025-03-19,211.98863220214844
2025-03-20,208.85418701171875
2025-03-21,206.95361328125
2025-03-24,209.67015075683594
2025-03-25,211.51100158691406
2025-03-26,210.8841094970703
2025-03-27,211.6503143310547
2025-03-28,206.72474670410156
2025-03-31,208.2770538330078
2025-04-01,208.71487426757812
2025-04-02,210.85426330566406
2025-04-03,208.90394592285156
2025-04-04,201.0628204345703
2025-04-07,199.2219696044922
2025-04-08,199.75929260253906
2025-04-09,213.2921905517578
2025-04-10,212.45631408691406
2025-04-11,220.9342803955078
2025-04-14,221.5910186767578
2025-04-15,219.85960388183594
2025-04-16,217.79981994628906
2025-04-17,217.14308166503906
2025-04-21,213.0633087158203
2025-04-22,214.01856994628906
2025-04-23,215.2425079345703
2025-04-24,215.2027130126953
2025-04-25,215.01364135742188
2025-04-28,217.68040466308594
2025-04-29,220.13821411132812
2025-04-30,218.9342041015625
2025-05-01,218.82473754882812
2025-05-02,218.66552734375
2025-05-05,217.54110717773438
2025-05-06,215.1230926513672
2025-05-07,216.92416381835938
2025-05-08,217.31224060058594
2025-05-09,218.3072967529297
2025-05-12,217.8794403076172
2025-05-13,217.29232788085938
2025-05-14,218.56600952148438
2025-05-15,225.74044799804688
2025-05-16,229.06394958496094
2025-05-19,229.8301544189453
2025-05-20,229.680908203125
2025-05-21,231.44215393066406
2025-05-22,238.0095977783203
2025-05-23,236.3179931640625
2025-05-27,246.67660522460938
2025-05-28,243.1640167236328
2025-05-29,242.21871948242188
2025-05-30,243.13417053222656
2025-06-02,241.9600067138672
2025-06-03,243.19000244140625
2025-06-04,242.30999755859375
2025-06-05,242.05999755859375
2025-06-06,244.27000427246094
2025-06-09,245.41000366210938
2025-06-10,244.7899932861328
2025-06-11,246.6699981689453
2025-06-12,250.38999938964844
2025-06-13,256.989990234375
2025-06-16,247.77000427246094
2025-06-17,250.86000061035156
2025-06-18,248.8300018310547
2025-06-20,249.6699981689453
2025-06-23,251.11000061035156
2025-06-24,246.64999389648438
2025-06-25,247.8699951171875
2025-06-26,246.8000030517578
2025-06-27,246.97999572753906
2025-06-30,250.83999633789062
2025-07-01,252.17999267578125
2025-07-02,253.55999755859375
2025-07-03,255.72999572753906
2025-07-07,256.42999267578125
2025-07-08,257.0899963378906
2025-07-09,259.04998779296875
2025-07-10,260.1000061035156
2025-07-11,259.54998779296875
2025-07-14,262.30999755859375
2025-07-15,261.1700134277344
2025-07-16,263.6600036621094
2025-07-17,265.510009765625
2025-07-18,264.7699890136719
2025-07-21,263.0899963378906
2025-07-22,264.4200134277344
2025-07-23,269.6000061035156
2025-07-24,273.2200012207031
2025-07-25,269.2799987792969
2025-07-28,269.4700012207031
2025-07-29,272.30999755859375
2025-07-30,274.1199951171875
2025-07-31,274.82000732421875
2025-08-01,278.260009765625
