Date,close
,RKLB
2025-02-05,28.600000381469727
2025-02-06,27.68000030517578
2025-02-07,27.40999984741211
2025-02-10,30.600000381469727
2025-02-11,28.219999313354492
2025-02-12,27.6200008392334
2025-02-13,28.299999237060547
2025-02-14,28.020000457763672
2025-02-18,27.739999771118164
2025-02-19,25.93000030517578
2025-02-20,25.260000228881836
2025-02-21,23.549999237060547
2025-02-24,22.489999771118164
2025-02-25,20.280000686645508
2025-02-26,21.25
2025-02-27,19.829999923706055
2025-02-28,20.489999771118164
2025-03-03,18.65999984741211
2025-03-04,18.9950008392334
2025-03-05,20.399999618530273
2025-03-06,18.65999984741211
2025-03-07,18.799999237060547
2025-03-10,17.1200008392334
2025-03-11,17.829999923706055
2025-03-12,18.43000030517578
2025-03-13,17.56999969482422
2025-03-14,18.809999465942383
2025-03-17,19.100000381469727
2025-03-18,17.979999542236328
2025-03-19,18.780000686645508
2025-03-20,18.530000686645508
2025-03-21,18.940000534057617
2025-03-24,20.209999084472656
2025-03-25,20.270000457763672
2025-03-26,19.440000534057617
2025-03-27,18.420000076293945
2025-03-28,18.6200008392334
2025-03-31,17.8799991607666
2025-04-01,18.149999618530273
2025-04-02,19.34000015258789
2025-04-03,17.889999389648438
2025-04-04,16.3700008392334
2025-04-07,17.520000457763672
2025-04-08,17.18000030517578
2025-04-09,20.59000015258789
2025-04-10,19.6299991607666
2025-04-11,19.6299991607666
2025-04-14,19.1299991607666
2025-04-15,21.06999969482422
2025-04-16,19.975000381469727
2025-04-17,19.739999771118164
2025-04-21,18.649999618530273
2025-04-22,19.040000915527344
2025-04-23,20.290000915527344
2025-04-24,21.8799991607666
2025-04-25,22.3799991607666
2025-04-28,22.670000076293945
2025-04-29,22.399999618530273
2025-04-30,21.790000915527344
2025-05-01,22.1200008392334
2025-05-02,22.989999771118164
2025-05-05,22.479999542236328
2025-05-06,22.3700008392334
2025-05-07,22.290000915527344
2025-05-08,23.100000381469727
2025-05-09,20.510000228881836
2025-05-12,21.260000228881836
2025-05-13,21.829999923706055
2025-05-14,24.1299991607666
2025-05-15,25.219999313354492
2025-05-16,25.56999969482422
2025-05-19,25.799999237060547
2025-05-20,26.0
2025-05-21,25.170000076293945
2025-05-22,25.81999969482422
2025-05-23,25.420000076293945
2025-05-27,28.760000228881836
2025-05-28,28.93000030517578
2025-05-29,27.350000381469727
2025-05-30,26.790000915527344
2025-06-02,26.600000381469727
2025-06-03,26.719999313354492
2025-06-04,26.90999984741211
2025-06-05,26.450000762939453
2025-06-06,28.920000076293945
2025-06-09,29.639999389648438
2025-06-10,27.170000076293945
2025-06-11,27.360000610351562
2025-06-12,26.399999618530273
2025-06-13,25.40999984741211
2025-06-16,26.549999237060547
2025-06-17,26.420000076293945
2025-06-18,27.850000381469727
2025-06-20,30.040000915527344
2025-06-23,32.779998779296875
2025-06-24,33.459999084472656
2025-06-25,32.349998474121094
2025-06-26,36.13999938964844
2025-06-27,35.380001068115234
2025-06-30,35.77000045776367
2025-07-01,34.33000183105469
2025-07-02,35.68000030517578
2025-07-03,35.65999984741211
2025-07-07,38.880001068115234
2025-07-08,38.7400016784668
2025-07-09,39.13999938964844
2025-07-10,39.099998474121094
2025-07-11,39.029998779296875
2025-07-14,43.209999084472656
2025-07-15,44.599998474121094
2025-07-16,47.689998626708984
2025-07-17,51.33000183105469
2025-07-18,51.38999938964844
2025-07-21,47.189998626708984
2025-07-22,46.880001068115234
2025-07-23,49.150001525878906
2025-07-24,48.130001068115234
2025-07-25,47.43000030517578
2025-07-28,45.11000061035156
2025-07-29,43.790000915527344
2025-07-30,46.439998626708984
2025-07-31,45.91999816894531
2025-08-01,44.810001373291016
