Date,close
,GOOG
2025-02-05,192.84823608398438
2025-02-06,192.8582000732422
2025-02-07,186.70262145996094
2025-02-10,187.7601318359375
2025-02-11,186.63279724121094
2025-02-12,184.99661254882812
2025-02-13,187.44088745117188
2025-02-14,186.43325805664062
2025-02-18,185.36575317382812
2025-02-19,186.69264221191406
2025-02-20,186.20379638671875
2025-02-21,181.15562438964844
2025-02-24,180.7665252685547
2025-02-25,176.9554443359375
2025-02-26,174.29168701171875
2025-02-27,169.81219482421875
2025-02-28,171.81748962402344
2025-03-03,168.2658233642578
2025-03-04,172.2065887451172
2025-03-05,174.58103942871094
2025-03-06,173.8028564453125
2025-03-07,175.33924865722656
2025-03-10,167.60853576660156
2025-03-11,165.78073120117188
2025-03-12,168.79710388183594
2025-03-13,164.5322265625
2025-03-14,167.41876220703125
2025-03-17,166.37002563476562
2025-03-18,162.47470092773438
2025-03-19,166.0803680419922
2025-03-20,164.8518524169922
2025-03-21,166.0504150390625
2025-03-24,169.72598266601562
2025-03-25,172.58255004882812
2025-03-26,166.9393310546875
2025-03-27,163.8830108642578
2025-03-28,155.8726348876953
2025-03-31,156.0424346923828
2025-04-01,158.6892547607422
2025-04-02,158.66928100585938
2025-04-03,152.44676208496094
2025-04-04,147.56263732910156
2025-04-07,149.0608367919922
2025-04-08,146.40402221679688
2025-04-09,160.86663818359375
2025-04-10,155.1834716796875
2025-04-11,159.2086181640625
2025-04-14,161.27615356445312
2025-04-15,158.48948669433594
2025-04-16,155.3133087158203
2025-04-17,153.17588806152344
2025-04-21,149.68008422851562
2025-04-22,153.71522521972656
2025-04-23,157.53065490722656
2025-04-24,161.27615356445312
2025-04-25,163.65328979492188
2025-04-28,162.22500610351562
2025-04-29,161.8654327392578
2025-04-30,160.69683837890625
2025-05-01,162.5945587158203
2025-05-02,165.61093139648438
2025-05-05,165.85064697265625
2025-05-06,165.0016632080078
2025-05-07,152.61656188964844
2025-05-08,155.56301879882812
2025-05-09,154.1946563720703
2025-05-12,159.38841247558594
2025-05-13,160.69683837890625
2025-05-14,166.60972595214844
2025-05-15,165.201416015625
2025-05-16,167.22898864746094
2025-05-19,167.66845703125
2025-05-20,165.1215362548828
2025-05-21,169.8558349609375
2025-05-22,171.77352905273438
2025-05-23,169.3863983154297
2025-05-27,173.7711181640625
2025-05-28,173.17185974121094
2025-05-29,172.7523651123047
2025-05-30,172.64248657226562
2025-06-02,170.1654510498047
2025-06-03,167.5086669921875
2025-06-04,169.18663024902344
2025-06-05,169.6061248779297
2025-06-06,174.70999145507812
2025-06-09,177.6300048828125
2025-06-10,180.00999450683594
2025-06-11,178.7899932861328
2025-06-12,176.97000122070312
2025-06-13,175.8800048828125
2025-06-16,177.94000244140625
2025-06-17,177.22999572753906
2025-06-18,173.97999572753906
2025-06-20,167.72999572753906
2025-06-23,166.00999450683594
2025-06-24,167.74000549316406
2025-06-25,171.49000549316406
2025-06-26,174.42999267578125
2025-06-27,178.27000427246094
2025-06-30,177.38999938964844
2025-07-01,176.91000366210938
2025-07-02,179.75999450683594
2025-07-03,180.5500030517578
2025-07-07,177.55999755859375
2025-07-08,175.16000366210938
2025-07-09,177.66000366210938
2025-07-10,178.6999969482422
2025-07-11,181.30999755859375
2025-07-14,182.80999755859375
2025-07-15,183.10000610351562
2025-07-16,183.77000427246094
2025-07-17,184.6999969482422
2025-07-18,185.94000244140625
2025-07-21,191.14999389648438
2025-07-22,192.11000061035156
2025-07-23,191.50999450683594
2025-07-24,193.1999969482422
2025-07-25,194.0800018310547
2025-07-28,193.4199981689453
2025-07-29,196.42999267578125
2025-07-30,197.44000244140625
2025-07-31,192.86000061035156
2025-08-01,189.9499969482422
