Date,close
,IRDM
2025-02-05,28.77406120300293
2025-02-06,28.288881301879883
2025-02-07,28.140357971191406
2025-02-10,27.69478416442871
2025-02-11,27.536359786987305
2025-02-12,27.447246551513672
2025-02-13,31.67523193359375
2025-02-14,31.318771362304688
2025-02-18,32.14060592651367
2025-02-19,32.33863830566406
2025-02-20,31.803951263427734
2025-02-21,30.774185180664062
2025-02-24,31.12074089050293
2025-02-25,31.091035842895508
2025-02-26,31.615821838378906
2025-02-27,31.813854217529297
2025-02-28,31.249462127685547
2025-03-03,30.635562896728516
2025-03-04,29.74441909790039
2025-03-05,30.289005279541016
2025-03-06,30.001859664916992
2025-03-07,30.348417282104492
2025-03-10,29.457271575927734
2025-03-11,29.04140281677246
2025-03-12,27.080886840820312
2025-03-13,26.605609893798828
2025-03-14,27.318525314331055
2025-03-17,27.517566680908203
2025-03-18,27.228958129882812
2025-03-19,27.46780776977539
2025-03-20,27.418046951293945
2025-03-21,27.517566680908203
2025-03-24,28.054981231689453
2025-03-25,28.861101150512695
2025-03-26,29.398515701293945
2025-03-27,29.338802337646484
2025-03-28,27.408096313476562
2025-03-31,27.18914794921875
2025-04-01,27.18914794921875
2025-04-02,26.900537490844727
2025-04-03,25.457481384277344
2025-04-04,24.47222328186035
2025-04-07,23.168498992919922
2025-04-08,22.541515350341797
2025-04-09,24.531936645507812
2025-04-10,24.034330368041992
2025-04-11,24.153757095336914
2025-04-14,24.203516006469727
2025-04-15,24.08409309387207
2025-04-16,23.715864181518555
2025-04-17,23.656152725219727
2025-04-21,23.088882446289062
2025-04-22,21.506498336791992
2025-04-23,21.46668815612793
2025-04-24,22.929649353027344
2025-04-25,23.049072265625
2025-04-28,24.044282913208008
2025-04-29,24.00447654724121
2025-04-30,24.014427185058594
2025-05-01,23.954713821411133
2025-05-02,25.04944610595703
2025-05-05,25.64657211303711
2025-05-06,26.1242733001709
2025-05-07,26.183984756469727
2025-05-08,25.88542366027832
2025-05-09,26.32331657409668
2025-05-12,26.85077667236328
2025-05-13,25.537099838256836
2025-05-14,25.20867919921875
2025-05-15,25.52714729309082
2025-05-16,25.328105926513672
2025-05-19,25.10915756225586
2025-05-20,25.696332931518555
2025-05-21,25.18877410888672
2025-05-22,25.40772247314453
2025-05-23,25.099205017089844
2025-05-27,26.104368209838867
2025-05-28,25.557003021240234
2025-05-29,25.44753074645996
2025-05-30,25.278343200683594
2025-06-02,25.74609375
2025-06-03,26.014799118041992
2025-06-04,26.213842391967773
2025-06-05,26.383028030395508
2025-06-06,27.62704086303711
2025-06-09,28.423208236694336
2025-06-10,28.801389694213867
2025-06-11,28.632204055786133
2025-06-12,29.09000015258789
2025-06-13,28.639999389648438
2025-06-16,29.360000610351562
2025-06-17,28.600000381469727
2025-06-18,28.739999771118164
2025-06-20,28.43000030517578
2025-06-23,29.200000762939453
2025-06-24,28.93000030517578
2025-06-25,28.809999465942383
2025-06-26,29.510000228881836
2025-06-27,30.040000915527344
2025-06-30,30.170000076293945
2025-07-01,30.59000015258789
2025-07-02,31.520000457763672
2025-07-03,31.799999237060547
2025-07-07,32.02000045776367
2025-07-08,31.8700008392334
2025-07-09,31.34000015258789
2025-07-10,32.060001373291016
2025-07-11,31.450000762939453
2025-07-14,31.709999084472656
2025-07-15,31.440000534057617
2025-07-16,31.190000534057617
2025-07-17,32.11000061035156
2025-07-18,32.08000183105469
2025-07-21,32.06999969482422
2025-07-22,31.8799991607666
2025-07-23,32.43000030517578
2025-07-24,25.270000457763672
2025-07-25,25.700000762939453
2025-07-28,25.540000915527344
2025-07-29,24.610000610351562
2025-07-30,24.90999984741211
2025-07-31,24.459999084472656
2025-08-01,24.18000030517578
